restaurant_key,restaurant_name,restaurant_branch_name,hous_id_mango,store_key,store_nm,hous_id_zini,ganpan_nm,start_date,end_date,status,mango_addr,zini_addr,title,category,telephone,address,roadAddress,mapx,mapy,description,link
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160101,20160415,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160415,20160430,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160430,20160501,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160501,20160601,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160601,20160701,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160701,20160801,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160801,20160901,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
7OVIuyPr7I,스타벅스,구역삼세무서 사거리,1168010100007470000,4210335,스타벅스,1168010100008310000,스타벅스,20160901,20160915,0,서울시 강남구 역삼동 747-21,서울특별시 강남구 역삼동 831-25번지 하동 1층 역삼,스타벅스 구역삼사거리점,"카페,디저트>카페",,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401,315210,544190,,http://www.starbucks.co.kr/
ArQY4nguye,미타야,강남역점,1168010100006150000,3777094,미타야,1168010100006350000,미타야,20160101,20160415,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,3777094,미타야,1168010100006350000,미타야,20160101,20160415,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지 역삼 1동,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,3777094,미타야,1168010100006350000,미타야,20160415,20160915,0,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,3777094,미타야,1168010100006350000,미타야,20160415,20160915,0,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지 역삼 1동,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,8196622,미타야,1168010100006350000,미타야,20160915,20161001,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,8196622,미타야,1168010100006350000,미타야,20161001,20161101,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,8196622,미타야,1168010100006350000,미타야,20161101,20170701,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,8196622,미타야,1168010100006350000,미타야,20170701,20180801,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,8196622,미타야,1168010100006350000,미타야,20180801,20180901,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
ArQY4nguye,미타야,강남역점,1168010100006150000,8196622,미타야,1168010100006350000,미타야,20180901,99991231,1,서울시 강남구 역삼동 615-13,서울특별시 강남구 역삼동 635-13번지,미타야 강남역점,술집>이자카야,,서울특별시 강남구 역삼동 635-13 B1F,서울특별시 강남구 강남대로94길 27,314378,544632,,
aVqqLj40kbd6,빌리엔젤,강남358타워점,1168010100008260000,13836779,빌리엔젤 강남358타워점,1168010100008210000,빌리엔젤 강남358타워점,20180901,20191001,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 강남 358타워 지상1층 104호,빌리엔젤 강남358타워점,"카페,디저트>케이크전문",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358 104호 빌리엔젤 강남358타워점,314423,544098,,http://www.billyangel.co.kr/
aVqqLj40kbd6,빌리엔젤,강남358타워점,1168010100008260000,13836779,빌리엔젤 강남358타워점,1168010100008210000,빌리엔젤 강남358타워점,20191001,20200301,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 강남 358타워 지상1층 104호,빌리엔젤 강남358타워점,"카페,디저트>케이크전문",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358 104호 빌리엔젤 강남358타워점,314423,544098,,http://www.billyangel.co.kr/
aVqqLj40kbd6,빌리엔젤,강남358타워점,1168010100008260000,13836779,빌리엔젤 강남358타워점,1168010100008210000,빌리엔젤 강남358타워점,20200301,99991231,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 강남 358타워 지상1층 104호,빌리엔젤 강남358타워점,"카페,디저트>케이크전문",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358 104호 빌리엔젤 강남358타워점,314423,544098,,http://www.billyangel.co.kr/
blK6wxCBk1,더심플한테이블,GS타워점,1168010100006790000,14023709,테이블,1168010100008320000,테이블,20181201,20191001,1,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 832-16번지 105호 3호실 BIEL106호,,,,,,,,,
blK6wxCBk1,더심플한테이블,GS타워점,1168010100006790000,14023709,테이블,1168010100008320000,테이블,20191001,99991231,1,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 832-16번지 105호 3호실 BIEL106호,,,,,,,,,
CGoxyKrrrZCA,샤이바나,강남점,1168010100008260000,11728585,샤이바나강남점,1168010100008210000,샤이바나강남점,20180401,20180801,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 2층 201호 강남 358타워,샤이바나 강남점,양식>브런치,,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314407,544104,,
CGoxyKrrrZCA,샤이바나,강남점,1168010100008260000,11728585,샤이바나강남점,1168010100008210000,샤이바나강남점,20180801,20180901,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 2층 201호 강남 358타워,샤이바나 강남점,양식>브런치,,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314407,544104,,
CGoxyKrrrZCA,샤이바나,강남점,1168010100008260000,11728585,샤이바나강남점,1168010100008210000,샤이바나강남점,20180901,20191001,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 2층 201호 강남 358타워,샤이바나 강남점,양식>브런치,,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314407,544104,,
CGoxyKrrrZCA,샤이바나,강남점,1168010100008260000,11728585,샤이바나강남점,1168010100008210000,샤이바나강남점,20191001,99991231,1,서울시 강남구 역삼동 826-14,서울특별시 강남구 역삼동 821-1번지 2층 201호 강남 358타워,샤이바나 강남점,양식>브런치,,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358,314407,544104,,
eo4wF94xLa,장호왕곱창,역삼점,1168010100007380000,4787359,장호왕곱창,1168010100007390000,장호왕곱창,20160101,20160915,0,서울시 강남구 역삼동 738,서울특별시 강남구 역삼동 739-5번지 3층 영원빌딩,장호왕곱창,"한식>곱창,막창,양",,서울특별시 강남구 역삼동 738,서울특별시 강남구 역삼로17길 60,315005,544486,,http://cityfood.co.kr/h9/jangho1
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160101,20160415,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160415,20160430,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160430,20160501,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160501,20160601,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160601,20160701,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160701,20160801,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160801,20160901,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,3642640,마키노차야 역삼점,1168010100008240000,마키노차야,20160901,20160915,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 2324호 역삼 1,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,14811072,마키노차야 역삼점,1168010100008240000,마키노차야 역삼점,20200301,99991231,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20160915,20161001,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20161001,20161101,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20161101,20170701,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20170701,20180801,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20180801,20180901,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20180901,20200101,1,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
EPIdOb0zkf,마키노차야,역삼점,1168010100008230000,8033098,마키노차야역삼점,1168010100008240000,마키노차야역삼점,20200101,99991231,0,서울시 강남구 역삼동 823-3,서울특별시 강남구 역삼동 824-22번지 23 24호 번지,마키노차야 역삼점,뷔페>해산물뷔페,,서울특별시 강남구 역삼동 824-22,서울특별시 강남구 테헤란로8길 8,314524,544461,,http://www.makinochaya.co.kr/
hndvs7jNOf,명동할머니국수,GS타워점,1168010100006790000,3691385,명동할머니국수,1168010100007070000,명동할머니국수,20160101,20160415,1,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 707-12번지,명동할머니국수 역삼GS타워점,한식>국수,,서울특별시 강남구 역삼동 679 GS강남타워 지하1층,서울특별시 강남구 논현로 508 GS강남타워 지하1층,315036,544878,,
hndvs7jNOf,명동할머니국수,GS타워점,1168010100006790000,3691385,명동할머니국수,1168010100007070000,명동할머니국수,20160101,20160415,1,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 707-12번지 역삼 2동,명동할머니국수 역삼GS타워점,한식>국수,,서울특별시 강남구 역삼동 679 GS강남타워 지하1층,서울특별시 강남구 논현로 508 GS강남타워 지하1층,315036,544878,,
hndvs7jNOf,명동할머니국수,GS타워점,1168010100006790000,3691383,명동할머니국수,1168010100006810000,명동할머니국수,20160101,20160915,0,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 681-39번지 101호 역삼,명동할머니국수 역삼GS타워점,한식>국수,,서울특별시 강남구 역삼동 679 GS강남타워 지하1층,서울특별시 강남구 논현로 508 GS강남타워 지하1층,315036,544878,,
hndvs7jNOf,명동할머니국수,GS타워점,1168010100006790000,3691384,명동할머니국수,1168010100008280000,명동할머니국수,20160101,20160915,0,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 828-21번지 뜰안에아파트 102호,명동할머니국수 역삼GS타워점,한식>국수,,서울특별시 강남구 역삼동 679 GS강남타워 지하1층,서울특별시 강남구 논현로 508 GS강남타워 지하1층,315036,544878,,
hndvs7jNOf,명동할머니국수,GS타워점,1168010100006790000,2395898,명동할머니국수,1168010100008220000,명동할머니국수,20160101,20180801,1,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 822번지 1층,명동할머니국수 역삼GS타워점,한식>국수,,서울특별시 강남구 역삼동 679 GS강남타워 지하1층,서울특별시 강남구 논현로 508 GS강남타워 지하1층,315036,544878,,
hndvs7jNOf,명동할머니국수,GS타워점,1168010100006790000,3691385,명동할머니국수,1168010100007070000,명동할머니국수,20160415,20160915,0,서울시 강남구 역삼동 679,서울특별시 강남구 역삼동 707-12번지,명동할머니국수 역삼GS타워점,한식>국수,,서울특별시 강남구 역삼동 679 GS강남타워 지하1층,서울특별시 강남구 논현로 508 GS강남타워 지하1층,315036,544878,,
